393972	ara	ليس لديك أي حُمّى.
393973	ara	عليك أن تدرس أكثر.
393974	ara	عليك أن تدرس بجهد أكثر من ذلك.
393975	ara	أتستطيع تحدث الفرنسية؟
393976	ara	أيمكنك أن تتكلم اللغة الفرنسية؟
393978	ara	ما أطولك!
393979	ara	ما أطول عودك!
393980	ara	ما أطيب قلبك!
393981	ara	يا لوقاحتك!
393982	ara	يا لك من وقح!
393983	ara	يا لك من محظوظ!
393984	ara	أتريد شيئاً؟
393985	ara	كم طولك؟
393986	ara	أنت شجاع جداً.
393987	ara	إنك شجاع للغاية.
393988	ara	يبدو عليك التعب.
393989	ara	تبدو مجهداً.
393990	ara	أيّاً تأخذ؟
393992	ara	لديك الكثير من الكتب.
393993	ara	هل أنهيتها؟
393994	ara	ألديك واحد؟
393995	ara	هل لديك واحدة؟
393996	ara	يمكنك الذهاب إلى هناك.
393997	ara	أسمح لك بالذهاب إلى هناك إذا أردت.
393998	ara	لست جاسوساً ، أليس كذلك؟
393999	ara	يمكنك أن تدرس هنا.
394000	ara	بإمكانك المذاكرة هنا.
394001	ara	ستصاب بالبرد هكذا.
394002	ara	دائماً ما تنتقدني!
394003	ara	إنك تعيبني دائماً.
394004	ara	إنك تذكر عيوبي دائماً!
394005	ara	أنت دائماً ما تشتكي.
394006	ara	كل ما تفعله هو الشكوى.
394007	ara	إنك تشتكي دائماً.
394008	ara	دائماً ما تتوقع حدوث المشاكل.
394009	ara	لديك بعض الكتب.
394010	ara	أنت فيلسوف، أليس كذلك؟
394011	ara	إنك فيلسوف ، أليس ذلك صحيحاً؟
394012	ara	تعجبني شجاعتك.
394013	ara	يعجبني فيك شجاعتك.
394014	ara	أنا معجب بشجاعتك.
394015	ara	أين عيناك حين تحتاجهما؟
394016	ara	ألا تبصر؟
394017	ara	ألا ترى؟
394018	ara	أعرف اسمك.
394019	ara	يعجبني جهلك.
394020	ara	ما هدفك الحقيقي؟
394021	ara	إجابتك صحيحة.
394022	ara	إجابتك خاطئة.
394023	ara	اهتم بشؤونك الخاصة.
394024	ara	لا تتدخل في ما لا يعنيك.
394025	ara	أهذا ابنك يا بِتِي؟
394026	ara	ما هو مجال عملك؟
394027	ara	أتوقع مساعدتك.
394028	ara	أتوقع منك أن تساعدني.
394029	ara	اكتب عنوانك هنا.
394030	ara	سأشتاق إلى طبخك.
394031	ara	هل يداك نظيفتان؟
394032	ara	هل ساعتك دقيقة الوقت؟
394033	ara	هل ساعتك على التوقيت الصحيح؟
394034	ara	أين أشياءك؟
394035	ara	اتبع قلبك فحسب.
394036	ara	ما هو عملك؟
394037	ara	اختر مضربك المفضل.
394038	ara	إفعل ما تريد.
394039	ara	أعتقد أنك صائب.
394040	ara	أعتقد أنك مصيب.
394041	ara	أعتقد أن ما تقوله صحيح.
394042	ara	من الممكن أن يكون ما تقوله صحيح.
394043	ara	حذاءك هنا.
394044	ara	أين مدرستك؟
394045	ara	تحتاج أقلامك إلى بري.
394046	ara	إنجليزيتك تتحسن.
394047	ara	لغتك الإنجليزية تتحسن.
394048	ara	أريد أن أعرف رأيك.
394049	ara	سألقي نظرة على تقريرك.
394050	ara	إنتهى وقتك.
394051	ara	إنتهى الوقت المخصص لك.
394052	ara	تبدو خطتك جيدة.
394053	ara	كعكتك شهية.
394054	ara	ها هي حقيبتك.
394055	ara	لكم اشتقت إليك!
394056	ara	افتقدتك كثيراً!
394057	ara	أنت تستحق الجائزة.
394058	ara	تستحق أن تنجح.
394059	ara	سأتركك غداً.
394060	ara	لا فائدة من المحاولة معك حقاً.
394061	ara	إنكم أولاد يافعين.
394062	ara	من مدرسك؟
394063	ara	سمعت ذلك منك.
394064	ara	لأنك قلت ذلك.
394065	ara	أنا لا ألومك.
394066	ara	أنا لا أضع اللوم عليك.
394067	ara	هل أنت كاتب هذا الكتاب؟
394068	ara	هل كتبت هذا الكتاب؟
394069	ara	أشتاق إليك كثيراً.
394070	ara	أنا مشتاق إليك جداً.
394071	ara	لكم أنا مشتاق إليك.
394072	ara	إخلع شرابك من فضلك.
394073	ara	إخلع خفيك من فضلك.
394074	ara	من دون الهواء ، لن يبقى شيء على قيد الحياة.
394075	ara	إن ذلك مؤلم ، توقف.
394076	ara	حان وقت الإستيقاظ.
394077	ara	تحب المطر ، صحيح؟
394078	ara	أحس بالخطر فهرب.
394079	ara	انتبه! هناك شاحنة قادمة!
394080	ara	علمني بعض الكانجي من فضلك.
394081	ara	أعطني الحساب من فضلك.
394082	ara	مكعب سكر واحد من فضلك.
394083	ara	انظروا إلى السبورة ، جميعكم.
394084	ara	كلما تقابلا بدآ بالجدال.
394085	ara	كلما تقابلا تجادلا.
394086	ara	أهم شيء أن تهتم بما تأكله.
394087	ara	أهم شيء ، إهتم بنظامك الغذائي.
394088	ara	إمض اسمك في الأسفل إذا سمحت.
394089	ara	هل كنت مملاً بالفعل؟
394090	ara	و كيف لي أن أعرف؟
394236	ara	اسمعني جيداً.
394590	ara	أصبح مشروع تتويبا ظاهرة إجتماعية و ثقافية مهمة في بلده الأم فرنسا.
394591	ara	أحدث مشروع تتويبا ثورة ثقافية و اجتماعية في بلده الأم فرنسا.
394598	ara	ضحكت فجأةً عندما رأيته.
394599	ara	كل شيء على ما يرام.
394949	ara	أنا رجل حر.
394950	ara	لا تقلق عليّ.
394951	ara	ليس على مكتبي.
394952	ara	أبي رفض ذلك.
394953	ara	أحب ذاك الكرسي.
394954	ara	دعِ الأمر لي.
394955	ara	اِبقَ بعيداً عني.
394957	ara	لا يمكنني فعل ذلك.
394958	ara	لا أستطيع أن أفعل ذلك.
394959	ara	مرّر إليّ الملح إذا سمحت.
394960	ara	الإنجليز أكثرهم محافظين.
394962	ara	أنت تحب اللغة الإنجليزية ، أليس كذلك؟
394963	ara	أليست اللغة الإنجليزية صعبة؟
394964	ara	الإنجليزية لغة صعبة ، أليس كذلك؟
394965	ara	عموماً ، مدّخرات الأفراد في اِزدياد.
394966	ara	على العموم ، التاريخ يكرّر نفسه.
394967	ara	غالباً ما يعيد التاريخ نفسه.
394968	ara	ادرس بجد و ستنجح.
394969	ara	تعال معي إذا سمحت.
394971	ara	ألم نلتقي مسبقاً؟
394972	ara	هل إلتقينا من قبل؟
394975	ara	أفضّل لو ذهبت للسباحة.
394976	ara	أفضّل أن أذهب للسباحة.
394977	ara	قال توني: لا أعلم.
394979	ara	سأبيت في بيت أحد أصدقائي في مدينة واشنطن.
394980	ara	سأحضر بعض كؤوس الشرب.
394983	ara	عند إشارتك. واحد، إثنان، إنطلق!
394985	ara	تعرّض للإصابة عندما كان يلعب الركبي.
394986	ara	أعطني الملح من فضلك.
394987	ara	حسناً إتّفقنا.
394988	ara	و أخيراً وصلنا.
394989	ara	مرحباً جون ، كيف حالك؟
394990	ara	أهلاً بيل ، كيف الأحوال؟
394994	ara	الأبطال دائماً يصلون متأخرين.
394995	ara	دائماً ما يصل الأبطال متأخّرين.
394997	ara	أيمكنك أن تكرر ما قلته من فضلك؟
394998	ara	إقرأها مرة أخرى من فضلك.
395000	ara	أُلغيت المباراة.
395002	ara	سأحاول مرة أخرى، شكراً لك.
395003	ara	سأحاول مجدداً، شكراً.
395004	ara	ماري تحب اليابان، أليس كذلك؟
395007	ara	تجمدت البحيرة.
395009	ara	ذهب الجميع إلى هناك، أليس كذلك؟
395010	ara	هاجم الجميع رأيي.
395301	ara	لم يستطِع أن يسيطر على غضبه.
395307	ara	رجاءً أطفئ التلفاز.
395308	ara	هذا أصغر من ذاك.
395479	ara	هل سمعت ذلك يا مايك؟
395480	ara	أسرع يا مارتن. لقد تأخّرنا.
395481	ara	انظر، إنها تمطر.
395482	ara	لعلمك، إنها تحب الحيوانات.
395483	ara	بوب أتى إلى هنا أليس كذلك؟
395484	ara	ألم يأتِ بوب إلى هنا؟
395485	ara	بوب هو الذي ضربني و ليس هي.
395486	ara	لا تقفل الخط من فضلك.
395487	ara	أنا جاهز تقريباً.
395488	ara	أشعر أني رشيق.
395489	ara	أحس بأن لياقتي عالية.
395490	ara	لا أحب القهوة.
395491	ara	أريد بعض المال.
395492	ara	لا تتهرّب من سؤالي.
395494	ara	دع كاميرتي و شأنها.
395495	ara	إغسل الصحون يا بن.
395496	ara	أيمكنك أن تغلّف هذا كالهدايا، من فضلك؟
395497	ara	الكلمة الفرنسية "شا" تعني قطة.
395498	ara	إغسل أنت الصحون يا بِن.
395499	ara	سيفوز بيل، أليس كذلك؟
395500	ara	قال فيليب: تعال و تحقق بنفسك.
395501	ara	ناولني علبة زبدة الفول السوداني مع المربى إذا سمحت.
395502	ara	لنذهب باكراً.
395503	ara	إلى أين أنت ذاهبٌ يا أبي؟
395504	ara	قال فيليب: تعال و انظر بنفسك.
395505	ara	إذهب ساعدهم يا باد.
395507	ara	في الحقيقة، إنه مخطئ.
395509	ara	من فضلك ناولني الزبدة.
395510	ara	مرّر إليّ الزبدة إذا سمحت.
395513	ara	الدكتور باترسن: نعم، كان ذلك مريعاً.
395514	ara	أحضر لي المقص من فضلك.
395515	ara	من فضلك ناولني المقصّ.
395516	ara	كيف حالك يا آنسة جون؟
395518	ara	هلا تزوّجتني؟
395525	ara	علماء الرياضيات كالفرنسيين. يأخذون كل ما تقوله لهم ثم يترجمونه إلى لغتهم و يغيّروه تماماً.
395541	ara	اشتريت ساعة.
395542	ara	خطّها جميل.
395544	ara	أبي يعطي أمي كل راتبه الشهري.
395596	ara	ضحكت.
395597	ara	ما أقدم هذا الكتاب!
397200	ara	هَل تُحِب الْغِنَاء؟
397225	ara	إِلَى مَتَى سَتَبْقَى فِي شَنَجِهاي؟
398436	ara	أنت تكره نِك، أليس ذلك صحيحاً؟
398438	ara	ما أجمل هذه الحديقة.
398439	ara	يا لها من حديقة جميلة.
398443	ara	يا له من طفل جميل.
398444	ara	يا لسوء حظي.
398445	ara	يا لي من منحوس!
398446	ara	من الممكن فعلاً أن يكون ذلك خطأً.
398447	ara	أيهما كتابك؟
398448	ara	و فوق كل شيء، يحتاج الأطفال إلى الحب.
398449	ara	كان رخيصاً جداً.
398450	ara	كانت رخيصة الثمن جداً.
398451	ara	الجو حار جداً، صحيح؟
398452	ara	على أيّ حال، ليس ذلك مهماً.
398453	ara	على أية حال، ليس ذاك بالشيء المهم.
398454	ara	أيحب توشيو ساتشيكو؟
398455	ara	هل يحب توشيو ساتشيكو؟
398456	ara	هل توشيو يحب ساتشيكو؟
398457	ara	قال له: "تفضّل بالجلوس إذا سمحت".
398458	ara	أعطني رأيك من فضلك.
398459	ara	و كيف لي أن أعلم؟
398460	ara	أشعل الضوء من فضلك.
398462	ara	أطفئ الضوء من فضلك.
398463	ara	أطفئ النور إذا سمحت.
398464	ara	هل لك أن تغلق الباب؟
398465	ara	قال دِك: "يمكنني السباحة".
398466	ara	انتظر لحظة من فضلك.
398992	ara	رواية "الآيات الشيطانية" لسلمان رشدي تُعتبر من روائع الأدب الحديث.
399017	ara	أَنَا أَمْزَح فَقَط.
399036	ara	صَبَاح الْخَيْر جَمِيْعاً.
399048	ara	شكراً لله.
399068	ara	إتّفقوا على سعرٍ مُعيّن.
399071	ara	إتفقوا على سعر.
399073	ara	إتفقوا على سعرٍ ما.
399076	ara	إتفقوا على انتخابه رئيساً.
399077	ara	انتقم لموت أبيه.
399078	ara	لم أقصد فعل ذلك.
399079	ara	لم أقصد أن أفعل ذلك.
399080	ara	سنأكل هنا.
399083	ara	الإنجليزية لغةٌ عالمية.
399135	ara	ما تاريخ اليوم؟
399190	ara	"هل سيأتي؟"، "لا، لا أعتقد ذلك".
399191	ara	"هل هو قادم؟"، "لا أظن أنه سيأتي."
399195	ara	لا أظن أنه آتٍ.
399196	ara	لا أعتقد أنه سيأتي.
399197	ara	لا أظن أنه قادم.
399229	ara	أين يسكن جون؟
399231	ara	أين يعيش جون؟
399234	ara	أستمع إلى المذياع كل ليلة.
399235	ara	أستمع إلى الراديو كل ليلة.
399355	ara	هل أنت وحدك؟
399360	ara	أنت آخر شخص في العالم سيسرني رؤيته مستنسخاً؛ إنك ممل بما فيه الكفاية من دون نسخة.
399845	ara	القطط حيوانات نظيفة جداً.
399846	ara	القطط حيوانات في غاية النظافة.
399847	ara	أرى قطتك في الحديقة.
399848	ara	أين وُلد؟
399864	ara	مات مليون شخص في الحرب.
399867	ara	مليون شخص استُشهدوا في الحرب.
399870	ara	أهلاً و سهلاً!
399882	ara	ضع المسدس على الطاولة.
400023	ara	هل أنت جائع؟
400024	ara	دفعه الجوع للسرقة.
400026	ara	أنا جائع جداً.
400063	ara	هل استلمت الرسالة؟
400646	ara	أنا معتز يا دكتور.
400747	ara	إحمل الطاولة إلى الخارج من فضلك.
400749	ara	اُنقل الطاولة إلى الخارج إذا سمحت.
400750	ara	أخرج الطاولة من فضلك.
400751	ara	أحدهم يتصل بك.
400754	ara	هناك شخصٌ ما يريدك على الهاتف.
400755	ara	أيمكنك إثبات ذلك؟
400756	ara	أيمكنك أن تثبت ذلك؟
400758	ara	أعطني إياها من فضلك.
400759	ara	أرني الصور من فضلك.
400760	ara	صنعتها بنفسي.
400761	ara	لن يساعدك ذلك.
400762	ara	ذاك بنطالي.
400764	ara	كم الساعة على أي حال؟
400765	ara	دعني أجربها.
400767	ara	إنها على الأريكة.
400768	ara	ناولني ذاك الكتاب من فضلك.
400769	ara	من فضلك راجع تلك الأوراق.
400770	ara	من فضلك ألقٍ نظرةً على الأوراق.
400771	ara	سأستحِمّ.
400772	ara	إنه دوري الآن.
400774	ara	من فضلك اربط حزام الأمان.
400775	ara	و بعد قليل أتى.
400776	ara	ثم جاء بعد فترة قصيرة.
400777	ara	ها قد أتت الحافلة.
400778	ara	ها قد وصل الباص.
400781	ara	سأعود قريباً.
400785	ara	توقف الحصان و رفض أن يتحرك.
400786	ara	هيا بنا! سنتأخر.
400787	ara	أهذه دراجتك؟
400788	ara	هل تلك دراجتك؟
400790	ara	أتلك درّاجتك؟
400791	ara	هل هذا الكتاب لك؟
400792	ara	أهذا كتابك؟
400793	ara	هل ذاك الكتاب لك؟
400794	ara	هل ذلك كتابك يا مايك؟
400795	ara	لن ينتهي ذلك أبداً.
400797	ara	يعتمد ذلك على السياق.
400963	ara	أريد أن أذهب إلى اليابان.
400964	ara	السلام عليكم ، كيف حالك؟
400965	ara	أريد الذهاب إلى اليابان.
401184	ara	عليك أن تركب قطاراً آخر عند المحطة القادمة.
401185	ara	ستبدأ الدراسة بعد غد.
401187	ara	من يا ترى سيكشف أسرار المحيط؟
401208	ara	ذهبنا إلى لندن السنة الماضية.
401653	ara	الجاذبية هي قوة طبيعية تتجاذب بها كل الأشياء مع بعضها.
402274	ara	أنت تجعلني سعيداً.
402276	ara	لا بد أنه يحبك.
402281	ara	هل الجميع جاهز؟
402282	ara	هل كلكم جاهزون؟
402284	ara	أشتم رائحة حريق يا أمي.
402286	ara	أشم رائحة شيء يحترق يا أمي.
402288	ara	هل لي أن أذهب للسباحة يا أمي؟
402295	ara	الحمّام جاهز.
402296	ara	ماذا تفعل يا أبي؟
402299	ara	إنك متعب أليس كذلك؟
402302	ara	سأقاضيك.
402304	ara	سأرفع عليك قضية.
402307	ara	اجلس في أي مكان تحب.
402312	ara	لا يمكنني إيجاد قلمي.
402319	ara	نعم ذهبت البارحة.
402320	ara	نعم، أظن ذلك أيضاً.
402321	ara	إخرس و اسمع ما أقوله يا ولد.
402322	ara	لا، شكراً لك. لقد شبعت.
402341	ara	سيبقى الأولاد أولاداً.
402344	ara	أحضر لي كرسياً من فضلك.
402732	ara	نعم أنا من سابورو.
402734	ara	هذه الكلاب كبيرة.
402814	ara	بيل صديقي المفضل.
402815	ara	ليس لديه بيت ليعيش فيه.
402816	ara	أحب أكل البطيخ.
402817	ara	أحب أن آكل البطيخ.
402818	ara	الحب بطبيعته أعمى.
402820	ara	آمل أن يأتي جون.
402991	ara	لا أعرف شيئاً عن ماضيه.
402993	ara	لا يمكنني فهم مشاعره.
402994	ara	تعال عند العاشرة تماماً.
403311	ara	تلك سيارات معلمينا.
403312	ara	من فضلك أعرني كتابك.
403313	ara	أعتقد أنك محقة يا جين.
403316	ara	ابتعد عن طريقي يا فتى.
403317	ara	ربحت الجائزة الكبرى.
403324	ara	إنه يوافقني الرأي.
404103	ara	أنا جائع.
404104	ara	أنا جوعان.
404404	ara	يعتقد الكثيرون أني مجنون.
404405	ara	معظم الناس يظنون أني مجنون.
404406	ara	ذلك لأنك بنت.
404407	ara	لا أقصد أن أكون أنانيّاً.
404408	ara	لم لا تأتِ لزيارتنا؟
404409	ara	لم لا تزُرنا؟
404410	ara	لا يمكنني العيش من دون تلفاز.
404411	ara	ستنسَني يوماً ما.
404413	ara	هل هي بعيدة من هنا؟
404415	ara	إيطاليا بلد جميل.
404416	ara	أود الدراسة في باريس.
404417	ara	إنك لا تعرف من أكون.
404419	ara	لم لا تأكل خضاراً؟
404420	ara	اصطدمت السيارة بالحائط.
404421	ara	لم تُبنَ روما في يوم.
404422	ara	مع من أتكلم؟
404423	ara	من معي؟
404439	ara	بدأت تعلّم الصينية الأسبوع الماضي.
404440	ara	قرأت كتاباً و أنا آكل.
404448	ara	شاهدت التلفاز هذا الصباح.
404449	ara	مرحباً، هل ما زلت هنا؟
404540	ara	هل أنت مع أو ضد الإجهاض؟
404544	ara	ما الذي جعلك تغير رأيك؟
404555	ara	هذا البطريق الصغير جميل جداً!
405851	ara	ذهبت إلى حديقة الحيوان البارحة.
405853	ara	زرت حديقة الحيوان بالأمس.
405855	ara	جلست بجانبي.
405856	ara	رفضت طلبي.
405857	ara	لم تقبل طلبي.
405858	ara	عزم على أن يصبح طبيباً.
405859	ara	ذاك البيت له.
405860	ara	هذا بيته.
405861	ara	ذلك البيت ملكه.
405862	ara	ذاك البيت كبير.
405863	ara	ذاك المنزل صغير جداً.
405864	ara	وقع في حبها من النظرة الأولى.
405865	ara	بماذا تفكر؟
405867	ara	استيقظ بيل باكراً ليلحق بأوّل قطار.
405868	ara	لي صديق يدرس في الخارج.
405869	ara	بعض أصدقائي يمكنهم تحدث الإنجليزية جيداً.
405871	ara	هذا كتابك.
405872	ara	هذا الكتاب لك.
405873	ara	أطلق عليّ الرّصاص.
405874	ara	سأحبك إلى الأبد.
405875	ara	أنتم طلبة جدد.
405876	ara	إنك تتكلم كثيراً.
405877	ara	أنت كثير الكلام.
405878	ara	إنني أتبع حمية.
405879	ara	البارحة كان عيد ميلادي.
405880	ara	أعرف أباك.
405881	ara	أفكر فيك.
405882	ara	تعجبني سيارتك.
405883	ara	سأنضم إليك لاحقاً.
405884	ara	سأوافيك لاحقاً.
405885	ara	إنني قلق عليه.
405886	ara	تسلقت جبل فوجي مرتين.
405887	ara	لم أتسلق جبل فوجي أبداً.
405888	ara	لم يسبق لي أن تسلقت جبل فوجي.
405889	ara	لا يعجبني ذلك أيضاً.
405890	ara	حان وقت الذهاب.
405891	ara	أنا آسف لكن ذلك مستحيل.
405892	ara	أعطني كأساً من الماء من فضلك.
405893	ara	هل لك أن ترد على الهاتف؟
405894	ara	تجاهل نصيحتي.
405896	ara	هل تعرفك؟
405897	ara	سأدفع الفاتورة.
405898	ara	الحساب عليّ.
405899	ara	أنا سأدفع الحساب.
405900	ara	أعترف أني مخطئ.
405901	ara	سأعترف بأني مخطئ.
405902	ara	ليس ذنبي.
405905	ara	أخبرني بالحقيقة.
405909	ara	اترك لي بعض المثلجات.
405910	ara	دع الأمر لي.
405912	ara	هل تحبني؟
405916	ara	أين ساعتي؟
405917	ara	اترك سيارتي و شأنها.
405918	ara	لدي ثلاث كاميرات.
405919	ara	أنا في لندن.
405920	ara	لدي قاموس.
405921	ara	عندي سيارتان.
405922	ara	أريد أن أنام.
405931	ara	لدي زكام.
405933	ara	أصبت بالزكام.
405936	ara	وقعت نظارتك على الأرض.
405939	ara	أحب الكعك أيضاً.
405940	ara	متى يمكننا الأكل؟
406198	ara	امشِ أمامي.
406329	ara	من هو؟
406362	ara	هم في نفس العمر تقريباً.
406371	ara	التدخين عادة سيئة.
406372	ara	توم يعيش مع عمه الآن.
406431	ara	لم أسمع بـ"لفيف" من قبل.
406867	ara	الكل يريد أن يتعرف عليك. إنك مشهور!
407006	ara	أردت الذهاب إلى هناك.
407007	ara	أعطاه عمي هدية.
407008	ara	صوبت مسدسي نحو الهدف.
407009	ara	أعتمد عليك لتساعدنا.
407010	ara	أنا مدرس أيضاً.
407011	ara	لم لن تأتِ معنا؟
407012	ara	أعمل حتى في أيام العطلة.
407013	ara	عليك أن تأتي معي.
407014	ara	يجب عليك المجيء معي.
407015	ara	إنها غاضبة عليّ.
407016	ara	عليك أن تبقي غرفتك نظيفة.
407017	ara	هناك رجل غريب أمام المنزل.
407019	ara	كان مشغولاً و مع ذلك جاء لمساعدتنا.
407020	ara	أتى لمساعدتنا بالرغم من انشغاله.
407024	ara	هذا أسرع قطار في العالم.
407026	ara	أراد أن ينجح.
407027	ara	كان يسكن بجانب عمه.
407029	ara	هل سبق لك أن ذهبت إلى لندن؟
407031	ara	من فضلك مرر إليّ الملح و الفلفل.
407033	ara	أبقِ عينيك مفتوحتين.
407034	ara	إني أعتمد عليك.
407035	ara	من الممكن أن تتجمد الأسبوع القادم.
407036	ara	قابلت امرأة عجوز.
407037	ara	صادفت سيدة كبيرة السن.
407038	ara	لم تعمل المكابح.
407039	ara	أيمكنك أن تحفظ سراً؟
407040	ara	رن جرس الباب.
407041	ara	السماء مليئة بالنجوم.
407042	ara	أنا ذاهب إلى البنك.
407044	ara	أقلعت عن التدخين.
407045	ara	تركت التدخين.
407047	ara	عائلتي ليست كبيرة.
407048	ara	هل تدربت على عزف البيانو هذا الصباح؟
407049	ara	هل لي أن أستعير مظلتك؟
407050	ara	هل تعرفهم؟
407051	ara	كم مرة تسافر إلى الخارج عادةً؟
407052	ara	من الممكن أن تثلج غداً.
407053	ara	لربما تساقط الثلج غداً.
407054	ara	كان لكل بيت حديقة.
407055	ara	كان هناك حديقة عند كل منزل.
407056	ara	عاش أبي في ناجويا لأكثر من خمسة عشر عاماً.
407057	ara	أيمكنني أن أكلم الطبيب؟
407058	ara	هل لي أن أتحدث مع الطبيب؟
407059	ara	ليتني كنت أعرف أين هو!
407060	ara	لن يصلح ذلك!
407061	ara	أنجزت واجباتي مبكراً اليوم.
407062	ara	سينطلق القطار في غضون خمس دقائق.
407063	ara	حضر المؤتمر مئة و خمسون دبلوماسي.
407064	ara	لا أصدق!
407065	ara	شيء لا يُصدق!
407066	ara	سأتصل بك لاحقاً.
407067	ara	سأعاود الإتصال بك فيما بعد.
407068	ara	هل تعرف من هي؟
407539	ara	اليوم هو الثامن عشر من يونيو و هو عيد ميلاد موريل!
410540	ara	علمت أنه سيقبل.
410543	ara	إنهم في نفس العمر تقريباً.
410643	ara	أحب موسيقى الجاز.
410671	ara	لم تسنح لي الفرصة لمشاهدة الفيلم.
410935	ara	أعطتني هدية.
410936	ara	ليس هناك ما يمكنني فعله.
410937	ara	ليس باليد حيلة.
411406	ara	ماذا تطبخ؟
411411	ara	لو كنت مكانك لأخذت بنصيحته.
411418	ara	هذا القميص صغير عليّ.
411457	ara	إنها بنفس طولك تقريباً.
411459	ara	عادةً ما يفطر جدي عند السادسة.
411460	ara	تستخدم سيارتي الكثير من الوقود.
411461	ara	القرار قرارك.
411462	ara	القرار لك.
411463	ara	الأمر يعود إليك.
411464	ara	أريد هذه الكاميرا.
411465	ara	لن أكلمه من الآن فصاعداً.
411467	ara	أحبها و تحبني.
411470	ara	أقلعت عن التدخين منذ سنة.
411471	ara	أعدت الحقيبة إلى كِن.
411472	ara	لم أقصد إيذاءك.
411473	ara	لم أقصد أن أؤذيك.
411485	ara	أفرش أسناني مرتين في اليوم.
411502	ara	متى أتيت إلى اليابان؟
411503	ara	هذه الهدية لك.
411504	ara	لا بد أنها غاضبة مني.
411507	ara	اسكت و اسمعني.
411509	ara	لا بد أنهم ينتظرونك.
411511	ara	أختي أقصر منك.
411513	ara	أعطاني عمي كاميرا.
411514	ara	إنها بنفس طولك.
411520	ara	حذائي أكبر من حذائك.
411522	ara	هل تلك صورةٌ لي؟
411525	ara	أريد الذهاب معك.
411531	ara	ذهبت إلى هناك مرات عديدة.
411535	ara	أريد أن أركب حصاناً.
411539	ara	أريد أن أصبح طبيباً.
411545	ara	أعرف أخاك جيداً.
411547	ara	لدي مفاجأة لك.
411556	ara	أذهب إلى المدرسة بالباص.
411564	ara	إنه يريدك أن تبقى هنا.
411566	ara	هل تعرفه؟
411567	ara	هل تعرف من يكون؟
411569	ara	سُرقت سيارتي بالأمس.
411573	ara	كلّي آذانٌ صاغية.
411577	ara	هل فهمت ما أقصده؟
411580	ara	هل دفعت ثمن الكتاب؟
411581	ara	كان عليك أن تعمل بجهد أكبر.
411587	ara	بماذا تحدّق؟
411589	ara	عن ماذا تبحث؟
411590	ara	عمّا تبحث؟
411713	ara	بالرغم من أنها فقيرة، إلا أنها راضية.
411714	ara	أخبرني أين مركز الشرطة؟
411715	ara	سقطت كل الأوراق تقريبا.
411721	ara	كنت مشغولا جدا الأسبوع الماضي.
411724	ara	أنا أفضل الربيع على الخريف.
411726	ara	ليس عليه أن يغسل السيارة.
412019	ara	من الأفضل لك أن تبدأ الآن.
412022	ara	من الأفضل لك أن تبدأ في أقرب فرصة ممكنة.
414494	ara	تزوجَتْ من رجل غني.
414514	ara	لقد مضت أربعون سنة.
415379	ara	أبي يعمل في مصرف.
415402	ara	أبي لا يحب حر الصيف.
415424	ara	قال إنه مشغول.
415425	ara	كان موتها صدمة كبيرة بالنسبة لي.
415426	ara	أخذ بردا شديدا.
415930	ara	تلك القلعة جميلة.
416028	ara	أذكر أني قابلت ذلك الرجل من قبل.
416030	ara	نظر إلى السماء.
416076	ara	هل أنهيت واجباتك؟
416077	ara	هل أنجزت فرضك؟
416287	ara	أصيب بزكام شديد.
416561	ara	السفر سهل هذه الأيام.
416562	ara	من فضلك البس حذاءك.
416566	ara	سأبقى في البيت.
416574	ara	إلامَ تنظر؟
416575	ara	علامَ تبحث؟
416578	ara	إلى ماذا تنظر؟
416582	ara	أنت مجرد طالب.
416583	ara	ما الذي تنوي فعله؟
416584	ara	ماذا تريد أن تصبح في المستقبل؟
416586	ara	إنه رسّام مشهور.
416587	ara	إنه فنّان مشهور.
416589	ara	عن ماذا تحدّثت؟
416590	ara	ما الذي تحدّثت عنه؟
416591	ara	ما الذي تريده الآن؟
416594	ara	هل أنهيت كل واجباتك؟
416595	ara	هل أنجزت جميع فروضك؟
416596	ara	يجب عليك أن تدرس بجد أكثر.
416597	ara	كيف تجرؤ أن تقول ذلك؟
416599	ara	من أين لك الجرأة أن تقول شيئاً كهذا؟
416601	ara	هل سلّمت تقريرك؟
416606	ara	يمكنك دوماً الإعتماد على توم.
416618	ara	ما الذي عليّ فعله الآن بعد أن سجّلت؟
416621	ara	ماذا أفعل الآن بعد أن أصبحت عضواً؟
416622	ara	أنت ولد مُطيع.
416624	ara	إنك ولد مهذّب.
416637	ara	أيمكنني استعمال هاتفك؟
416640	ara	لا يمكنني أن أقبل هديّتك.
416652	ara	متى بدأت تتعلم اللّغة الألمانية؟
416659	ara	أيمكنك أن تعيرني قاموسك؟
416662	ara	هل يمكنك إعارتي قاموسك؟
416663	ara	هل لي أن أستعير قاموسك؟
416666	ara	مرحباً بك في تتويبا.
416667	ara	أهلاً و سهلاً بك في تتويبا.
416668	ara	يصعب عليّ تصديق ذلك.
416669	ara	استيقظت للتوّ.
416672	ara	اترك مكتبك كما هو.
416674	ara	هل بإمكانك السباحة؟
416675	ara	لا أذكر أين اشتريتها.
416693	ara	أنا عطشان.
416701	ara	أصبحت ممرضة.
416703	ara	أعطى كل واحد منهم قلم رصاص.
416704	ara	الجوّ بارد جداً هذا الشتاء.
416709	ara	أنا آسف.
